Loc+, Acap, Aexp, Arch, Cplx, Data, Docu, Flex, Ltex, Pcap, Pcon, Plex, Pmat, Prec, Pvol, Rely, Ruse, Sced, Site, Stor, Team, Time, Tool, Risk-, Effort-
704,5,4,5,4,3,2,2,2,4,1,3,3,4,3,4,4,4,4,3,4,5,3,0,10307
265,5,4,3,3,5,3,2,3,2,3,4,3,4,4,1,4,2,2,4,3,5,5,2,2936
840,5,4,4,4,2,4,4,3,2,2,4,3,5,4,5,2,2,4,4,2,5,4,6,11477
232,3,2,6,2,3,3,3,3,1,5,2,3,4,3,3,4,1,3,4,4,4,2,14,5382
332,1,2,3,3,2,2,3,1,3,3,3,3,2,5,3,3,2,5,4,5,6,2,15,11337
888,2,3,6,2,4,1,1,3,3,3,4,4,2,3,4,4,2,4,5,2,4,1,4,23273
1747,4,3,6,1,2,3,2,3,2,2,4,5,3,3,3,5,5,2,4,4,5,5,1,13211
1868,1,3,3,1,3,4,6,5,4,3,4,6,6,4,3,2,2,4,5,4,4,3,5,10862
1275,3,4,2,3,5,4,5,4,5,1,2,5,4,2,5,6,5,2,4,4,4,2,0,27972
272,3,4,1,3,2,4,4,4,2,1,5,2,5,3,2,3,4,5,4,5,3,4,0,1473
31,2,3,6,1,4,1,6,2,4,4,4,3,4,3,3,5,4,2,3,3,5,5,1,142
257,4,3,2,5,5,5,6,2,3,2,4,3,2,2,3,3,2,3,6,5,4,5,1,8068
1234,4,4,2,4,5,3,1,4,5,2,4,6,3,4,4,6,2,3,5,5,5,4,0,51679
1382,2,3,3,4,2,3,4,3,4,1,1,4,6,3,3,5,2,2,4,5,5,4,4,25979
1505,2,3,5,2,4,3,6,3,1,1,3,5,2,4,3,3,5,2,3,1,5,2,8,62114
1569,4,3,4,1,4,3,3,5,3,2,1,3,5,4,3,4,3,3,5,2,5,2,1,49061
1076,1,3,5,4,3,3,2,3,2,5,2,3,6,2,4,2,2,3,5,6,4,1,15,22147
956,3,4,4,1,5,5,4,3,4,5,3,2,4,5,3,4,1,3,5,3,5,4,6,22257
1903,2,4,2,5,3,2,4,4,2,3,4,4,1,2,4,3,5,1,5,3,4,4,5,45718
164,1,5,2,2,4,5,6,3,2,2,3,6,2,2,5,3,3,3,5,4,5,2,14,6442
390,5,1,5,4,2,4,1,2,4,3,1,3,6,4,2,3,5,1,4,4,4,2,0,6522
129,4,5,3,6,4,3,5,1,2,3,2,4,2,4,2,5,3,5,5,4,3,5,7,2075
1079,2,1,2,4,2,3,5,3,4,1,1,6,5,4,5,3,3,3,3,4,6,1,11,42482
449,4,3,2,6,4,2,5,2,4,5,1,1,6,4,4,2,5,3,5,2,6,2,6,9898
4,4,4,4,5,3,4,3,1,3,5,1,6,3,3,4,4,3,4,4,6,5,1,6,54
517,2,2,5,6,3,4,3,1,4,2,1,4,1,2,4,3,3,4,5,4,4,3,6,32512
629,2,4,2,5,5,2,4,3,4,3,4,4,3,4,2,2,4,1,6,5,5,4,3,15491
1553,3,4,4,2,3,1,2,2,3,1,3,5,1,3,2,3,3,5,3,3,5,3,0,18788
713,4,4,6,6,3,2,6,4,2,3,2,3,3,2,5,2,5,4,5,2,5,2,8,8241
1170,5,4,3,1,3,4,4,4,3,3,3,3,1,5,5,3,1,5,4,1,5,5,11,21002
1211,3,2,6,5,5,4,4,4,5,4,4,2,3,4,3,6,2,4,6,5,4,2,5,67036
599,1,5,3,3,3,2,1,3,3,4,3,3,6,5,1,5,2,3,3,4,5,2,6,12116
963,3,5,4,3,2,2,3,1,4,5,4,3,2,3,4,6,1,1,5,4,4,1,10,38157
1570,4,5,3,5,5,5,5,1,4,4,2,2,2,4,3,3,4,1,5,3,3,4,0,45580
620,1,4,5,2,3,3,4,4,2,2,5,2,4,4,5,5,4,2,5,4,4,5,12,9027
995,2,2,4,4,2,2,5,4,4,4,2,1,5,4,5,5,3,2,5,2,5,5,9,37872
707,3,2,2,2,5,1,3,2,5,4,3,2,4,2,2,3,5,5,4,6,3,2,0,1705
1023,4,3,4,4,4,4,1,1,5,2,2,3,2,4,5,4,1,4,5,3,5,3,12,120312
896,3,2,5,6,4,3,2,2,3,2,5,6,4,3,2,3,4,5,5,2,3,2,4,13418
1733,2,3,5,4,4,2,3,3,2,5,4,1,4,3,2,3,5,2,4,2,5,2,3,41414
1745,3,2,3,4,4,4,3,2,4,3,4,3,3,5,4,5,1,3,5,2,3,1,12,227185
1645,4,4,4,2,4,2,4,2,4,5,4,2,4,4,5,4,2,2,5,5,4,5,2,12599
769,5,5,4,5,4,3,2,4,4,5,3,4,2,5,4,4,1,1,6,3,4,3,6,21200
715,3,5,3,4,3,1,3,1,4,2,2,1,5,3,2,4,2,1,3,4,3,3,3,10062
658,1,1,4,2,4,3,2,4,4,3,3,3,1,3,5,4,1,1,5,2,6,1,33,99469
1224,3,4,4,3,4,3,4,2,3,2,3,6,1,4,1,5,2,4,5,6,3,2,1,18704
901,2,5,2,4,3,4,2,5,1,3,4,2,1,4,3,5,2,3,3,3,4,4,5,39356
144,1,2,4,3,3,3,2,2,5,2,2,4,5,3,4,4,5,3,5,4,5,3,5,3858
1710,1,2,6,5,3,2,3,5,3,2,1,3,1,5,2,4,3,2,4,2,4,4,7,85396
974,2,1,4,4,5,1,3,4,2,2,4,6,5,2,4,5,1,2,3,4,4,1,20,33872
531,3,2,2,3,3,5,2,2,2,2,3,1,6,3,2,4,4,4,4,6,5,2,2,18081
1406,1,4,4,1,5,4,4,2,4,2,5,5,5,5,2,4,2,4,4,3,5,1,10,25496
501,2,5,5,1,2,3,2,4,2,4,3,2,6,3,4,6,4,3,5,3,6,4,8,4601
1880,1,4,4,3,3,4,2,2,2,4,2,4,4,4,3,3,2,4,6,3,4,4,12,80594
1134,2,5,1,3,3,3,2,1,5,2,4,4,2,2,3,3,3,3,6,2,3,3,1,26288
319,2,1,3,4,4,1,4,3,5,3,4,1,5,3,4,5,2,4,5,2,3,2,12,9492
1771,3,5,5,1,4,5,5,2,1,3,5,2,3,5,2,5,1,3,4,3,4,4,13,42151
907,2,2,1,3,5,2,4,3,4,3,2,6,6,3,5,3,2,2,4,5,4,2,5,34300
2,4,4,4,1,4,2,4,5,4,3,5,3,3,2,5,5,3,2,4,4,5,3,0,3
1362,4,2,5,4,3,5,5,2,2,3,3,3,2,4,5,3,4,4,3,3,3,5,3,38485
911,4,3,4,4,2,4,6,2,1,3,2,5,3,5,4,3,4,3,3,3,5,3,9,26339
391,5,5,5,6,5,3,6,2,2,2,2,2,3,4,3,5,5,4,3,4,4,2,5,6673
314,2,3,3,3,2,4,1,1,3,3,5,6,5,2,4,4,2,4,4,5,3,2,5,6041
1449,3,4,6,2,3,5,3,2,1,5,3,5,3,2,4,3,3,4,3,5,3,3,6,11332
102,3,3,3,2,3,3,5,4,1,4,3,4,2,2,4,4,5,1,4,5,4,4,4,1157
1351,2,3,2,2,2,3,2,3,5,2,3,3,3,2,4,2,5,3,5,4,6,4,3,11653
336,3,1,6,6,3,4,5,3,3,4,3,2,1,4,4,5,2,4,6,5,4,5,10,10256
250,2,3,1,5,4,3,2,2,4,4,5,6,6,3,2,6,3,3,3,1,4,1,6,4968
375,2,3,1,3,4,4,4,5,2,3,5,1,6,3,4,5,4,4,6,2,5,2,11,9894
1476,4,3,1,3,3,3,3,2,1,4,3,4,3,2,1,5,1,5,6,2,4,2,18,39654
1262,3,4,3,2,4,1,6,2,3,4,2,4,6,4,4,6,5,4,5,2,5,3,1,16071
1122,4,3,2,2,3,2,2,2,2,5,4,2,2,4,2,5,1,4,4,5,5,5,10,16539
1911,2,4,4,4,4,2,3,4,2,3,2,6,5,4,3,4,2,4,5,3,5,2,9,86710
117,4,5,4,2,2,4,4,5,5,3,2,5,4,3,3,4,4,5,4,2,5,3,0,687
989,1,3,4,1,5,4,2,3,3,2,1,2,4,5,4,3,1,4,3,5,3,4,18,31024
154,4,5,2,2,4,1,3,1,4,4,3,3,5,4,3,5,2,4,4,5,3,1,3,1330
1560,2,2,3,5,3,5,2,1,2,2,4,1,2,4,5,4,4,3,4,2,6,5,16,148259
1531,2,5,2,4,4,2,4,4,3,3,2,6,4,2,4,6,2,1,5,4,5,2,6,58635
1327,5,1,2,2,3,5,6,4,3,1,2,1,5,2,3,6,4,2,3,3,5,4,4,45170
1322,3,2,4,6,5,2,5,4,4,4,1,4,5,4,3,3,5,1,5,3,6,3,3,46316
1784,2,2,5,4,4,3,5,4,5,3,1,1,3,4,3,4,3,3,4,4,4,4,3,46513
309,2,1,3,4,3,4,2,3,4,3,5,6,3,3,3,3,3,4,4,4,5,5,1,4592
947,5,4,4,6,4,3,5,4,3,5,3,3,5,4,3,2,4,2,4,3,5,2,2,5532
1064,3,1,2,4,3,4,2,5,3,2,5,3,2,3,4,4,2,2,4,5,6,3,6,75109
1359,2,5,3,5,4,3,4,5,4,3,5,4,1,5,1,4,2,5,5,5,5,1,11,27257
146,5,5,2,1,3,3,3,2,3,5,4,2,5,4,2,3,4,2,6,6,6,3,1,1193
1311,4,2,4,3,4,4,6,1,5,2,2,2,6,5,1,4,2,2,4,5,3,3,5,22458
868,1,3,3,6,4,3,5,2,4,3,2,3,2,5,2,4,4,3,4,4,5,4,7,41654
1873,3,4,1,4,5,2,2,2,2,3,2,6,3,4,4,3,4,1,4,4,5,3,4,99701
907,4,3,1,4,4,4,1,5,4,3,2,6,3,3,4,3,4,2,6,2,6,1,2,40753
174,1,3,4,3,2,1,3,4,4,4,1,6,6,4,2,4,3,5,4,4,3,2,4,1031
1687,4,3,1,3,4,4,5,2,2,2,2,2,2,2,1,2,4,2,3,3,3,4,0,24647
487,4,3,4,2,5,2,1,4,3,3,5,4,4,3,5,3,4,2,3,1,4,3,1,5957
1211,4,5,4,3,3,3,1,1,1,1,2,5,4,2,2,5,3,2,5,2,5,5,12,25555
927,4,2,2,5,5,2,3,2,3,4,3,6,3,3,4,5,3,4,4,5,5,2,3,50526
294,4,2,2,6,2,2,3,3,2,4,3,4,4,4,4,3,4,4,4,3,5,2,5,6626
1464,3,1,1,3,2,2,3,1,2,3,1,6,3,2,3,3,4,2,3,5,3,4,3,22949
509,5,3,1,5,4,2,2,4,2,5,1,2,4,3,2,3,4,1,5,5,4,3,1,11706
172,2,2,3,3,3,4,6,1,4,3,2,2,2,5,2,3,4,4,6,4,6,2,5,4165
863,3,4,4,5,4,1,6,4,5,4,3,3,4,4,3,3,3,2,5,3,3,3,0,8240
1194,1,5,5,5,3,2,3,3,3,3,5,3,2,4,3,4,5,5,6,3,4,3,8,18369
1067,4,4,6,5,3,2,5,3,2,3,2,3,3,4,1,5,1,4,4,2,4,4,9,11867
1878,3,4,4,5,4,3,5,4,1,4,5,2,3,4,1,3,3,3,4,6,3,1,8,33940
1867,2,3,4,4,4,3,4,5,1,4,5,2,5,4,3,6,2,3,3,5,5,4,9,28831
1789,4,2,1,2,3,5,5,5,3,2,2,2,1,2,4,4,2,1,3,1,6,2,10,115482
680,2,3,6,2,3,1,5,3,3,2,2,3,4,4,5,5,4,1,4,5,4,1,4,15157
738,1,4,6,3,5,4,3,1,5,4,1,2,4,4,1,4,4,4,4,3,6,4,7,11850
416,2,4,3,5,4,3,3,2,1,1,3,4,2,3,1,4,2,2,3,2,3,4,9,18373
1873,4,2,4,3,4,2,5,2,1,5,3,5,4,4,5,2,3,3,6,5,4,3,12,24880
1657,5,3,3,3,2,3,5,2,2,5,3,2,5,4,4,6,4,3,4,5,4,5,5,21491
1015,2,5,6,3,4,3,5,3,2,2,4,5,1,4,5,5,2,3,5,6,3,3,9,25736
1035,3,2,5,5,4,2,5,4,2,3,3,2,2,5,3,5,5,2,4,4,5,3,2,46436
1270,2,1,3,4,5,3,4,5,5,3,5,3,6,5,3,2,1,2,4,2,4,2,12,32564
136,3,4,6,3,4,4,2,4,5,4,4,2,5,3,2,4,2,4,4,3,5,5,0,802
148,2,4,1,2,5,1,3,3,1,2,2,2,3,3,3,3,1,2,4,5,5,2,17,4961
696,5,3,3,3,5,2,5,4,4,2,1,3,6,3,3,6,3,4,5,3,3,2,1,18676
1003,4,5,3,6,2,4,4,2,5,2,5,1,2,4,3,4,2,1,5,5,4,2,6,25364
1490,4,2,2,6,3,3,6,3,2,2,3,6,3,5,1,3,4,4,5,3,5,3,6,32147
995,4,4,2,2,4,3,3,3,5,3,4,4,5,3,2,3,2,2,5,4,4,4,0,11210
548,4,2,5,3,5,3,6,2,5,4,3,4,6,3,4,6,4,4,4,1,6,2,5,11354
1820,4,3,4,3,3,5,3,4,5,3,1,2,4,3,3,3,5,4,5,3,5,3,0,35029
401,4,4,5,1,3,3,5,3,3,2,3,6,3,3,2,6,1,2,3,6,5,3,5,3167
1065,1,2,5,6,3,5,1,3,2,4,5,4,2,2,2,4,4,4,4,3,5,4,9,20674
969,1,4,6,6,4,4,2,1,3,2,2,5,5,4,5,4,3,2,5,4,6,3,21,90134
1767,3,4,4,1,2,3,6,5,1,4,4,1,1,3,2,3,5,4,5,5,3,3,1,11546
606,1,4,2,4,4,4,5,2,2,2,1,3,4,2,2,6,4,3,4,3,3,4,4,28469
686,4,4,4,2,2,1,2,3,4,4,1,2,4,4,3,3,1,1,4,3,6,2,12,16081
613,2,4,1,3,3,2,4,4,1,2,4,5,4,2,3,4,1,3,6,1,3,5,15,11371
1346,5,4,2,5,2,1,3,3,4,2,2,5,5,5,4,5,4,3,3,5,4,2,1,18183
1790,5,2,2,5,5,1,4,4,5,5,5,3,3,3,3,3,5,5,4,5,4,4,0,4400
1928,1,2,3,6,2,3,2,2,3,4,3,2,1,5,3,5,4,5,4,2,3,3,10,96293
970,2,3,5,2,2,3,2,3,5,1,4,2,3,5,5,4,4,1,5,3,4,4,4,31841
1314,1,1,4,6,4,5,1,1,4,2,3,6,5,3,5,2,3,4,4,4,5,3,13,118876
498,2,2,3,2,3,4,6,2,4,5,4,4,6,3,2,3,4,3,4,1,3,5,0,2781
1545,4,3,5,3,3,3,2,1,2,5,4,4,5,4,2,2,2,4,4,2,5,2,5,13877
1278,4,3,4,6,5,4,2,4,4,3,3,3,6,3,1,3,2,2,5,4,4,3,2,37181
100,3,2,5,6,2,4,1,2,4,5,2,3,5,3,1,2,5,5,4,3,5,3,1,687
193,5,3,6,5,5,2,3,5,2,3,5,6,2,5,2,4,5,2,4,2,5,2,4,2602
349,2,2,1,3,2,4,3,5,2,3,3,6,2,5,3,6,4,1,5,3,3,3,5,9387
1728,5,3,6,3,4,5,1,4,2,4,3,6,2,3,3,6,3,5,5,5,4,3,3,32410
1639,4,2,3,2,4,3,1,3,3,4,2,5,1,2,1,6,1,1,4,4,4,4,8,46096
554,4,3,6,5,2,1,2,2,1,3,4,5,4,3,5,2,5,3,4,1,6,2,16,7696
1336,1,4,2,4,4,2,3,4,4,3,4,4,4,2,1,4,2,4,6,1,5,4,10,28144
844,4,5,5,4,5,4,3,2,3,5,4,5,6,3,4,4,5,4,6,3,5,5,0,7244
522,5,1,3,5,3,2,5,3,2,2,2,4,1,3,5,4,4,3,6,5,5,4,6,24515
927,2,3,3,5,3,4,2,2,4,3,5,5,4,4,5,3,2,4,4,2,5,4,7,31203
1972,3,1,6,1,2,1,1,3,2,4,4,3,2,3,4,3,4,3,4,6,5,4,1,10232
1997,4,3,4,3,2,3,3,4,2,4,2,4,2,4,2,5,2,2,4,5,6,2,6,50805
764,2,1,3,2,4,5,1,5,3,1,2,1,5,5,5,2,3,3,5,5,4,3,10,42920
1554,4,4,2,4,5,4,3,2,5,3,3,5,2,2,1,5,3,4,3,5,5,3,0,19312
625,3,5,5,1,2,3,5,3,1,3,2,5,6,4,2,3,2,2,4,4,4,5,7,3217
807,4,5,5,2,3,3,3,3,2,5,3,3,3,5,3,6,3,3,6,4,5,4,3,13730
424,3,4,5,2,4,3,6,2,4,1,3,4,5,3,4,5,4,1,3,3,3,3,0,6823
544,2,2,5,4,4,4,4,3,3,1,5,3,4,4,5,4,3,3,5,4,3,5,4,15397
879,1,4,1,1,3,1,6,3,4,4,2,4,2,4,3,5,1,2,4,3,3,5,8,7339
906,1,5,4,3,3,4,5,4,1,1,3,4,5,2,4,3,5,5,4,4,5,2,12,9070
30,3,3,6,2,3,4,1,3,1,3,4,5,4,3,4,4,4,4,4,5,3,2,6,332
1584,1,2,4,1,5,1,5,2,4,4,4,4,4,3,2,6,3,1,5,5,4,2,8,23718
1370,3,3,4,4,4,1,5,1,2,2,1,3,4,3,2,6,4,4,4,2,3,1,8,48361
836,3,3,2,4,4,2,6,2,4,2,4,2,5,3,1,4,4,3,4,3,6,5,0,15334
1992,3,5,4,1,5,2,1,4,5,3,2,1,4,4,3,3,2,3,3,3,6,2,7,38691
1966,1,3,6,5,4,2,1,4,2,2,3,5,3,3,4,6,3,2,5,5,6,1,24,145521
1374,5,1,4,5,5,2,4,1,4,4,5,3,4,2,5,5,3,1,3,4,5,2,6,69497
515,2,3,5,3,5,2,6,3,2,1,1,3,4,5,5,5,5,4,4,4,4,3,6,23787
1624,3,5,1,6,5,2,3,3,5,4,2,5,2,5,2,5,3,5,6,3,5,3,4,67708
1625,2,5,2,3,3,2,3,2,2,5,5,5,4,4,5,3,5,1,4,4,5,5,7,12417
746,2,4,4,3,3,2,4,2,4,3,4,5,3,3,3,2,2,5,5,2,5,2,3,8673
1644,4,3,5,2,4,2,6,2,1,3,2,4,3,5,4,2,4,2,3,3,4,3,6,40587
588,3,2,4,1,3,4,2,1,4,4,2,1,4,4,1,5,5,4,5,3,5,1,5,9684
847,5,2,5,3,2,3,4,3,4,2,2,3,5,3,1,5,4,2,4,3,5,4,0,8926
458,2,2,4,1,5,1,2,5,4,3,4,4,3,4,3,2,3,2,4,1,5,4,2,3789
370,4,4,5,4,3,1,1,4,2,3,4,4,2,4,1,3,3,2,5,5,5,5,1,3128
37,4,2,3,1,3,4,5,3,5,2,3,3,5,5,2,4,2,1,4,2,6,5,4,668
1702,4,2,6,6,3,4,5,4,4,2,5,5,1,4,1,4,2,2,4,4,6,2,7,51445
170,3,2,5,4,3,3,5,2,5,3,3,3,6,4,3,4,2,4,3,3,4,3,0,2071
683,4,4,2,3,4,3,3,1,5,3,4,1,4,3,1,3,2,2,5,1,5,4,4,9143
595,2,3,4,6,5,5,1,5,3,4,4,4,3,2,2,3,3,2,5,5,3,3,5,15485
1729,2,2,4,5,2,1,4,4,1,3,5,5,4,4,2,5,5,4,5,4,4,5,9,13440
822,5,3,4,1,3,1,4,3,2,2,4,5,1,5,1,5,2,5,5,3,6,4,7,5707
1391,2,3,4,5,3,3,4,3,3,4,2,2,1,2,3,3,4,2,5,6,5,2,3,43618
570,5,1,4,3,4,3,2,3,1,3,2,3,2,3,5,5,1,4,5,4,5,4,24,25268
1411,1,2,3,2,4,2,6,2,5,3,4,3,4,4,4,4,2,4,4,2,5,2,9,41846
1105,2,1,4,5,4,3,2,4,4,2,4,3,6,2,1,3,2,2,3,6,4,4,4,9588
443,2,2,4,5,3,1,1,4,2,5,5,4,2,2,3,5,5,1,5,5,5,2,7,6365
984,2,5,3,5,5,4,4,4,1,3,1,2,4,2,4,6,3,1,5,2,5,4,14,67341
1735,4,2,6,2,4,1,3,2,3,4,2,1,5,3,4,2,3,5,4,5,5,3,1,21129
915,3,1,3,4,4,4,5,1,3,1,4,3,3,3,2,5,2,4,6,2,5,4,11,70462
1656,4,2,3,2,2,2,6,4,5,4,3,2,1,2,4,4,3,2,4,3,4,2,0,20391
804,2,1,1,3,3,5,3,4,5,2,2,2,2,4,2,4,2,2,5,6,4,1,8,52452
825,5,5,3,2,3,1,4,1,3,3,3,4,5,4,5,5,5,4,3,2,5,5,3,3875
1199,2,2,5,4,2,1,2,4,3,3,4,5,3,4,5,3,2,1,3,5,4,1,8,24815
641,3,2,2,4,5,3,4,3,2,2,4,3,3,2,1,4,2,4,6,5,4,3,4,14124
1966,4,5,4,2,2,1,3,4,1,4,4,3,1,3,3,4,3,5,4,6,5,1,7,15439
1960,5,3,4,3,2,1,5,2,2,3,5,3,3,4,4,5,2,2,6,2,4,1,7,46294
618,2,2,5,6,3,4,3,3,4,3,1,3,6,4,1,6,4,2,5,2,5,3,8,27181
1005,4,2,2,5,4,2,6,1,3,2,5,3,3,4,2,2,5,3,4,4,4,4,0,16205
1488,4,4,3,5,2,4,4,4,2,2,2,5,3,4,4,6,4,3,6,5,6,1,11,84623
1940,4,2,2,3,3,2,4,4,2,2,2,4,4,5,4,6,4,2,5,5,5,1,7,119609
245,5,5,4,5,3,3,3,1,1,4,2,5,3,4,1,6,4,5,5,5,5,4,14,2541
993,4,4,4,5,2,4,2,2,3,2,4,1,2,3,3,5,3,2,4,3,4,1,5,57523
1297,4,2,2,3,5,5,3,4,1,3,2,2,4,4,3,5,3,5,5,4,3,3,4,58445
97,2,4,6,2,4,2,6,3,3,2,4,4,4,4,3,3,3,2,3,5,5,4,0,654
1529,3,2,3,2,2,2,2,3,4,2,3,4,2,2,1,4,2,1,5,4,3,1,1,39191
1209,1,4,4,4,3,2,5,2,1,3,3,2,2,4,4,4,2,2,6,2,5,3,25,109750
875,2,3,6,6,2,4,5,2,5,2,3,3,2,2,1,3,3,4,6,3,3,4,4,6823
1284,3,3,4,2,5,3,2,5,2,2,2,4,6,3,3,4,3,1,4,5,3,3,0,33437
1754,1,3,5,1,5,2,4,1,4,3,1,6,2,4,3,3,3,4,4,1,5,2,7,55444
1345,3,4,2,5,2,3,4,2,4,2,4,3,3,3,3,4,2,3,5,3,4,5,0,39475
963,3,2,3,4,5,2,3,3,4,3,3,2,5,4,1,5,2,2,5,4,3,2,1,43300
596,2,3,3,6,3,4,5,4,1,1,4,1,3,2,3,5,4,2,6,2,5,4,16,37494
961,2,2,6,4,3,2,2,2,3,3,4,2,3,4,3,4,3,4,4,6,5,1,4,41656
1169,4,3,2,2,3,4,2,3,5,4,1,4,4,3,4,6,3,2,6,4,6,2,4,60328
1322,4,4,5,5,4,4,4,4,3,1,5,3,1,3,4,2,5,2,3,4,5,2,0,29486
1620,2,4,3,3,3,3,2,1,3,4,5,4,6,3,3,3,1,1,3,5,4,1,9,32551
217,4,2,3,5,5,2,2,2,5,3,2,2,1,3,3,2,2,2,5,3,4,2,3,7185
615,3,4,2,6,4,4,4,2,3,1,2,4,4,3,2,5,4,2,4,1,5,4,3,25624
14,1,3,4,2,5,2,4,1,2,2,3,3,2,3,3,5,4,4,4,5,5,3,8,191
102,5,2,4,2,4,4,1,5,4,2,5,4,3,3,3,5,2,3,4,5,4,5,1,1321
1773,2,5,2,6,5,2,5,3,2,5,3,4,5,4,5,5,3,1,5,4,5,3,12,57587
1131,4,4,4,5,4,2,2,2,3,1,5,3,2,3,3,4,3,2,4,6,6,2,3,43972
1413,5,3,2,4,4,3,4,4,1,1,2,4,5,2,4,4,3,2,5,5,3,2,7,41440
1416,2,4,2,4,4,5,2,2,2,4,1,2,3,2,2,4,1,1,4,3,3,1,16,159981
1542,2,2,2,2,4,2,5,4,2,5,4,1,5,4,2,4,4,3,3,3,6,2,6,37796
1288,2,4,2,2,2,3,5,1,1,3,3,5,3,2,1,3,2,2,4,1,5,3,15,17537
1332,4,2,5,2,4,3,5,3,3,4,1,1,5,3,3,3,4,1,4,4,5,3,0,26972
1435,4,4,6,3,3,3,6,5,4,5,3,2,1,3,3,3,3,4,4,1,3,3,0,13488
950,4,4,2,3,3,4,3,4,4,5,4,6,5,4,5,2,4,3,3,5,5,2,0,6262
1791,4,2,5,3,4,3,5,4,4,4,4,4,2,3,2,6,3,5,4,4,3,2,1,10669
1341,2,1,2,5,2,2,1,4,3,3,5,1,3,3,5,2,2,3,3,4,5,1,22,27108
1192,5,2,3,3,2,1,5,3,2,3,2,3,4,3,2,3,4,4,6,2,5,2,2,15952
246,3,5,2,2,3,5,1,4,5,4,4,2,5,3,2,4,1,2,5,2,6,2,9,5415
1152,2,5,4,4,4,2,5,3,2,2,1,4,4,3,2,3,3,2,5,4,4,2,2,29650
599,3,4,2,5,3,4,2,2,5,5,3,6,2,3,4,5,5,4,4,4,5,2,1,9441
653,2,5,4,1,4,4,3,4,5,3,3,3,1,2,1,3,1,3,4,1,3,4,4,4495
712,5,4,2,1,3,3,2,3,1,3,1,6,5,4,3,4,2,4,3,2,3,5,10,6254
222,5,4,2,2,3,2,5,2,4,2,5,4,3,4,2,3,1,4,4,2,4,1,5,2046
1025,4,2,1,3,2,2,5,4,1,2,2,4,4,3,4,5,3,4,4,4,4,4,6,18477
1598,4,4,3,3,3,3,2,2,5,2,1,3,3,3,5,5,3,4,5,5,4,2,2,64235
1513,3,2,5,2,4,2,6,5,2,4,2,1,3,4,2,4,3,5,5,3,4,1,3,20024
1001,4,3,5,6,4,4,2,4,2,1,5,5,1,3,2,5,4,4,5,4,5,2,6,38594
1685,4,4,3,3,3,2,5,3,4,3,3,1,3,4,5,3,4,4,3,3,6,3,3,26136
111,1,2,3,2,4,5,5,5,1,5,2,4,6,3,5,3,5,3,4,5,5,5,13,875
454,3,3,3,5,4,4,6,3,4,1,4,3,1,4,1,4,1,2,3,3,5,4,6,10661
811,4,2,4,2,3,3,5,4,2,3,1,3,6,4,4,4,4,5,6,5,3,3,3,9507
152,2,3,5,4,5,3,6,4,4,3,4,4,6,2,1,4,4,4,4,3,3,2,0,729
1281,2,4,3,5,5,4,4,5,2,3,4,5,6,2,3,5,2,4,6,4,3,3,9,21427
202,4,3,3,5,3,3,3,1,2,2,2,2,2,4,2,4,5,3,5,3,3,3,4,6545
137,1,3,5,5,4,4,1,3,3,4,2,4,3,3,3,6,3,4,4,2,5,2,10,6845
1417,2,3,5,4,3,3,3,2,4,2,3,4,5,4,4,4,3,2,3,6,3,3,0,25100
998,3,4,3,6,4,2,4,3,5,2,2,5,5,4,4,5,4,1,4,4,6,2,4,42059
185,5,3,1,4,3,2,2,3,3,2,4,6,2,2,3,4,1,3,6,4,4,3,5,3263
1950,2,5,3,5,4,3,5,5,2,4,4,2,6,3,3,3,4,2,5,5,6,4,7,30744
1416,1,2,5,2,5,4,5,5,5,5,3,3,5,3,5,5,2,5,5,3,6,3,16,32467
1629,2,1,5,2,4,1,3,4,3,5,3,2,1,3,3,2,4,5,5,4,6,2,4,20178
1352,3,3,6,6,2,4,5,4,3,1,5,4,3,3,2,3,3,3,5,5,4,4,2,16161
736,5,2,4,4,5,4,5,2,2,5,2,1,2,4,4,3,4,2,3,2,5,3,4,34882
516,4,4,3,4,4,3,2,2,3,3,5,3,3,4,4,5,4,4,6,3,6,4,2,11005
1327,2,4,3,4,4,3,1,4,4,4,2,4,4,3,4,2,1,3,6,6,4,4,9,25054
753,1,1,5,1,4,1,6,5,1,2,3,5,6,3,4,2,3,1,4,2,5,1,20,13121
1955,3,5,2,1,5,2,1,4,1,3,5,3,5,4,2,5,2,4,4,5,5,3,5,39012
171,3,1,3,4,4,3,5,2,2,3,2,4,3,4,4,5,3,2,4,2,4,4,6,8662
371,4,2,2,2,4,2,3,5,2,1,4,3,6,5,4,4,4,1,6,5,3,3,2,8859
1778,1,5,4,5,3,4,4,4,5,2,1,4,3,2,2,5,2,1,4,4,5,1,15,78475
687,2,3,4,5,2,4,4,3,5,2,3,3,4,5,2,6,1,2,3,3,5,2,14,30070
978,3,4,5,6,3,4,2,3,2,3,5,4,2,4,4,3,1,3,5,3,6,3,20,61475
1961,1,2,2,5,4,2,2,3,5,2,3,5,5,2,2,2,5,1,4,4,4,4,3,23624
1472,5,4,1,6,3,4,5,1,5,3,3,2,5,5,3,3,5,3,4,2,5,4,0,26373
266,3,1,5,5,4,2,2,4,1,2,3,4,3,4,2,5,3,3,5,3,5,2,12,13897
590,4,3,6,4,4,3,4,2,5,2,3,4,1,2,2,5,4,1,5,5,5,3,0,8193
861,2,2,2,2,3,3,1,4,2,3,3,1,2,2,2,3,4,5,6,5,6,2,10,26650
